query_id,arm,ndcg@10,recall@5,recall@10,recall@100,mrr@10
3724,dense,0.139618,0.000000,0.200000,0.300000,0.142857
3724,rrf,0.000000,0.000000,0.000000,0.400000,0.000000
3724,rrf_rerank,0.078398,0.000000,0.100000,0.400000,0.166667
3735,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
3735,dense,0.296082,0.333333,0.333333,1.000000,0.500000
3735,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
3735,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
3759,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
3759,dense,0.000000,0.000000,0.000000,0.000000,0.000000
3759,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
3759,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
3767,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
3767,dense,0.113053,0.000000,0.200000,0.600000,0.142857
3767,rrf,0.000000,0.000000,0.000000,0.600000,0.000000
3767,rrf_rerank,0.000000,0.000000,0.000000,0.600000,0.000000
3771,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
3771,dense,0.493523,0.333333,0.333333,0.500000,1.000000
3771,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
3771,rrf_rerank,0.107789,0.000000,0.166667,0.500000,0.166667
3781,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
3781,dense,0.919721,1.000000,1.000000,1.000000,1.000000
3781,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
3781,rrf_rerank,0.877215,1.000000,1.000000,1.000000,1.000000
3789,bm25,0.749528,0.500000,0.750000,0.750000,1.000000
3789,dense,0.766809,0.500000,0.750000,0.750000,1.000000
3789,rrf,0.753698,0.750000,0.750000,0.750000,1.000000
3789,rrf_rerank,0.831872,0.750000,0.750000,0.750000,1.000000
3791,bm25,0.650821,0.666667,0.666667,0.666667,1.000000
3791,dense,0.530721,0.666667,0.666667,1.000000,0.500000
3791,rrf,0.703918,0.666667,0.666667,0.666667,1.000000
3791,rrf_rerank,0.181542,0.333333,0.333333,0.666667,0.200000
3801,bm25,0.613147,0.500000,0.500000,0.500000,1.000000
3801,dense,0.613147,0.500000,0.500000,1.000000,1.000000
3801,rrf,0.613147,0.500000,0.500000,1.000000,1.000000
3801,rrf_rerank,0.613147,0.500000,0.500000,1.000000,1.000000
3822,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
3822,dense,0.246302,0.250000,0.250000,0.500000,0.500000
3822,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
3822,rrf_rerank,0.168128,0.250000,0.250000,0.500000,0.250000
3829,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
3829,dense,0.264068,0.500000,0.500000,0.500000,0.250000
3829,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
3829,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
3830,bm25,0.315465,0.000000,1.000000,1.000000,0.125000
3830,dense,0.289065,0.000000,1.000000,1.000000,0.100000
3830,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
3830,rrf_rerank,0.630930,1.000000,1.000000,1.000000,0.500000
3837,bm25,0.500000,1.000000,1.000000,1.000000,0.333333
3837,dense,1.000000,1.000000,1.000000,1.000000,1.000000
3837,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
3837,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
3859,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
3859,dense,0.000000,0.000000,0.000000,1.000000,0.000000
3859,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
3859,rrf_rerank,0.333333,0.000000,1.000000,1.000000,0.142857
3875,bm25,0.919721,1.000000,1.000000,1.000000,1.000000
3875,dense,1.000000,1.000000,1.000000,1.000000,1.000000
3875,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
3875,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
3888,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
3888,dense,0.141267,0.000000,0.333333,0.333333,0.111111
3888,rrf,0.000000,0.000000,0.000000,0.333333,0.000000
3888,rrf_rerank,0.000000,0.000000,0.000000,0.333333,0.000000
3909,bm25,0.000000,0.000000,0.000000,0.400000,0.000000
3909,dense,0.138862,0.100000,0.100000,0.500000,0.500000
3909,rrf,0.354245,0.100000,0.400000,0.500000,0.500000
3909,rrf_rerank,0.454498,0.200000,0.400000,0.500000,1.000000
3932,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
3932,dense,0.650921,1.000000,1.000000,1.000000,0.500000
3932,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
3932,rrf_rerank,0.184576,0.000000,0.500000,1.000000,0.111111
3934,bm25,0.130127,0.000000,0.250000,0.500000,0.142857
3934,dense,0.000000,0.000000,0.000000,0.750000,0.000000
3934,rrf,0.139056,0.000000,0.250000,0.750000,0.166667
3934,rrf_rerank,0.130127,0.000000,0.250000,0.750000,0.142857
3995,bm25,0.000000,0.000000,0.000000,0.200000,0.000000
3995,dense,0.120811,0.000000,0.200000,0.600000,0.166667
3995,rrf,0.146068,0.200000,0.200000,0.600000,0.250000
3995,rrf_rerank,0.000000,0.000000,0.000000,0.600000,0.000000
4007,bm25,0.625705,0.333333,0.666667,0.666667,1.000000
4007,dense,0.671386,0.666667,0.666667,0.666667,1.000000
4007,rrf,0.671386,0.666667,0.666667,0.666667,1.000000
4007,rrf_rerank,0.703918,0.666667,0.666667,0.666667,1.000000
4011,bm25,0.469279,0.333333,0.333333,0.666667,1.000000
4011,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4011,rrf,0.671386,0.666667,0.666667,1.000000,1.000000
4011,rrf_rerank,0.416181,0.666667,0.666667,1.000000,0.333333
4019,bm25,0.000000,0.000000,0.000000,0.400000,0.000000
4019,dense,0.169580,0.200000,0.200000,0.400000,0.333333
4019,rrf,0.316084,0.200000,0.400000,0.600000,0.500000
4019,rrf_rerank,0.383566,0.400000,0.400000,0.600000,0.500000
4031,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4031,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4031,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4031,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4037,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4037,dense,0.000000,0.000000,0.000000,1.000000,0.000000
4037,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
4037,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
4047,bm25,0.831872,0.750000,0.750000,1.000000,1.000000
4047,dense,0.900547,0.750000,1.000000,1.000000,1.000000
4047,rrf,0.982892,1.000000,1.000000,1.000000,1.000000
4047,rrf_rerank,0.866716,0.750000,1.000000,1.000000,1.000000
4071,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4071,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4071,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4071,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4084,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
4084,dense,0.430624,0.500000,1.000000,1.000000,0.200000
4084,rrf,0.306574,0.500000,0.500000,1.000000,0.333333
4084,rrf_rerank,0.650921,1.000000,1.000000,1.000000,0.500000
4102,bm25,0.000000,0.000000,0.000000,0.250000,0.000000
4102,dense,0.139056,0.000000,0.250000,0.500000,0.166667
4102,rrf,0.123151,0.000000,0.250000,0.500000,0.125000
4102,rrf_rerank,0.000000,0.000000,0.000000,0.500000,0.000000
4103,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4103,dense,0.000000,0.000000,0.000000,1.000000,0.000000
4103,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
4103,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
4105,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4105,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4105,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4105,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4116,bm25,0.264068,0.500000,0.500000,0.500000,0.250000
4116,dense,0.919721,1.000000,1.000000,1.000000,1.000000
4116,rrf,0.613147,0.500000,0.500000,1.000000,1.000000
4116,rrf_rerank,0.613147,0.500000,0.500000,1.000000,1.000000
4125,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4125,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4125,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4125,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4142,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
4142,dense,0.307184,0.250000,0.500000,1.000000,0.250000
4142,rrf,0.242972,0.000000,0.500000,1.000000,0.142857
4142,rrf_rerank,0.256572,0.000000,0.500000,1.000000,0.166667
4153,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
4153,dense,0.000000,0.000000,0.000000,1.000000,0.000000
4153,rrf,0.301030,0.000000,1.000000,1.000000,0.111111
4153,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
4179,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
4179,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4179,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
4179,rrf_rerank,0.386853,1.000000,1.000000,1.000000,0.200000
4188,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4188,dense,0.289065,0.000000,1.000000,1.000000,0.100000
4188,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
4188,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
42,bm25,0.000000,0.000000,0.000000,0.333333,0.000000
42,dense,0.000000,0.000000,0.000000,0.666667,0.000000
42,rrf,0.167160,0.000000,0.333333,0.666667,0.166667
42,rrf_rerank,0.000000,0.000000,0.000000,0.666667,0.000000
4205,bm25,0.000000,0.000000,0.000000,0.666667,0.000000
4205,dense,0.530721,0.666667,0.666667,1.000000,0.500000
4205,rrf,0.315201,0.000000,0.666667,0.666667,0.166667
4205,rrf_rerank,0.469279,0.333333,0.333333,0.666667,1.000000
4233,bm25,0.801312,0.600000,0.800000,0.800000,1.000000
4233,dense,0.699215,0.600000,0.600000,1.000000,1.000000
4233,rrf,0.853932,0.800000,0.800000,1.000000,1.000000
4233,rrf_rerank,0.966834,0.800000,1.000000,1.000000,1.000000
4265,bm25,0.302602,0.166667,0.166667,0.666667,1.000000
4265,dense,0.594391,0.333333,0.500000,1.000000,1.000000
4265,rrf,0.671699,0.500000,0.666667,1.000000,1.000000
4265,rrf_rerank,0.745692,0.500000,0.666667,1.000000,1.000000
4286,bm25,0.613147,0.500000,0.500000,0.500000,1.000000
4286,dense,0.613147,0.500000,0.500000,0.500000,1.000000
4286,rrf,0.613147,0.500000,0.500000,0.500000,1.000000
4286,rrf_rerank,0.613147,0.500000,0.500000,0.500000,1.000000
4289,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4289,dense,0.386853,0.500000,0.500000,0.500000,0.500000
4289,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
4289,rrf_rerank,0.613147,0.500000,0.500000,0.500000,1.000000
4306,bm25,0.585570,0.500000,0.500000,0.500000,1.000000
4306,dense,0.520507,0.250000,0.500000,0.750000,1.000000
4306,rrf,0.558508,0.500000,0.500000,0.750000,1.000000
4306,rrf_rerank,0.390380,0.250000,0.250000,0.750000,1.000000
4312,bm25,0.764081,0.428571,0.714286,0.714286,1.000000
4312,dense,0.530697,0.428571,0.428571,0.714286,1.000000
4312,rrf,0.756825,0.428571,0.714286,0.714286,1.000000
4312,rrf_rerank,0.511995,0.428571,0.571429,0.714286,0.500000
4335,bm25,0.585570,0.500000,0.500000,0.500000,1.000000
4335,dense,0.754199,0.500000,0.750000,0.750000,1.000000
4335,rrf,0.585570,0.500000,0.500000,0.750000,1.000000
4335,rrf_rerank,0.513531,0.250000,0.500000,0.750000,1.000000
4339,bm25,0.877215,1.000000,1.000000,1.000000,1.000000
4339,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4339,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
4339,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
4394,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4394,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4394,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4394,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4409,bm25,0.000000,0.000000,0.000000,0.100000,0.000000
4409,dense,0.519997,0.300000,0.400000,0.500000,1.000000
4409,rrf,0.173667,0.100000,0.200000,0.500000,0.333333
4409,rrf_rerank,0.554143,0.400000,0.400000,0.500000,1.000000
4411,bm25,0.135652,0.000000,0.333333,0.333333,0.100000
4411,dense,0.135652,0.000000,0.333333,1.000000,0.100000
4411,rrf,0.234639,0.333333,0.333333,0.666667,0.333333
4411,rrf_rerank,0.469279,0.333333,0.333333,0.666667,1.000000
4414,bm25,0.386853,0.500000,0.500000,1.000000,0.500000
4414,dense,0.386853,0.500000,0.500000,0.500000,0.500000
4414,rrf,0.613147,0.500000,0.500000,1.000000,1.000000
4414,rrf_rerank,0.193426,0.000000,0.500000,1.000000,0.125000
4415,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4415,dense,0.000000,0.000000,0.000000,0.500000,0.000000
4415,rrf,0.000000,0.000000,0.000000,0.250000,0.000000
4415,rrf_rerank,0.000000,0.000000,0.000000,0.250000,0.000000
4433,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
4433,dense,0.000000,0.000000,0.000000,1.000000,0.000000
4433,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
4433,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
4447,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
4447,dense,0.430677,1.000000,1.000000,1.000000,0.250000
4447,rrf,0.630930,1.000000,1.000000,1.000000,0.500000
4447,rrf_rerank,0.430677,1.000000,1.000000,1.000000,0.250000
4464,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
4464,dense,0.289065,0.000000,1.000000,1.000000,0.100000
4464,rrf,0.386853,1.000000,1.000000,1.000000,0.200000
4464,rrf_rerank,0.630930,1.000000,1.000000,1.000000,0.500000
4465,bm25,0.000000,0.000000,0.000000,0.666667,0.000000
4465,dense,0.000000,0.000000,0.000000,1.000000,0.000000
4465,rrf,0.202107,0.333333,0.333333,0.666667,0.250000
4465,rrf_rerank,0.000000,0.000000,0.000000,0.666667,0.000000
4484,bm25,0.301030,0.000000,1.000000,1.000000,0.111111
4484,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4484,rrf,0.500000,1.000000,1.000000,1.000000,0.333333
4484,rrf_rerank,0.500000,1.000000,1.000000,1.000000,0.333333
4499,bm25,0.000000,0.000000,0.000000,0.666667,0.000000
4499,dense,0.000000,0.000000,0.000000,0.666667,0.000000
4499,rrf,0.000000,0.000000,0.000000,0.666667,0.000000
4499,rrf_rerank,0.329583,0.333333,0.666667,0.666667,0.200000
4500,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
4500,dense,0.000000,0.000000,0.000000,0.500000,0.000000
4500,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
4500,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
4504,bm25,0.613147,0.500000,0.500000,0.500000,1.000000
4504,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4504,rrf,0.790386,0.500000,1.000000,1.000000,1.000000
4504,rrf_rerank,0.877215,1.000000,1.000000,1.000000,1.000000
4514,bm25,0.151301,0.166667,0.166667,0.500000,0.333333
4514,dense,0.410392,0.166667,0.333333,0.500000,1.000000
4514,rrf,0.307983,0.333333,0.333333,0.500000,0.500000
4514,rrf_rerank,0.390074,0.166667,0.333333,0.500000,1.000000
4523,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4523,dense,0.327040,0.200000,0.400000,0.400000,0.500000
4523,rrf,0.120811,0.000000,0.200000,0.400000,0.166667
4523,rrf_rerank,0.000000,0.000000,0.000000,0.400000,0.000000
4539,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
4539,dense,0.184576,0.000000,0.500000,0.500000,0.111111
4539,rrf,0.177239,0.000000,0.500000,1.000000,0.100000
4539,rrf_rerank,0.177239,0.000000,0.500000,1.000000,0.100000
4571,bm25,0.469279,0.333333,0.333333,1.000000,1.000000
4571,dense,0.765361,0.666667,0.666667,0.666667,1.000000
4571,rrf,0.625705,0.333333,0.666667,1.000000,1.000000
4571,rrf_rerank,0.765361,0.666667,0.666667,1.000000,1.000000
4600,bm25,0.333333,0.000000,1.000000,1.000000,0.142857
4600,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4600,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
4600,rrf_rerank,0.630930,1.000000,1.000000,1.000000,0.500000
4605,bm25,0.000000,0.000000,0.000000,0.428571,0.000000
4605,dense,0.616564,0.428571,0.571429,0.857143,1.000000
4605,rrf,0.306898,0.142857,0.428571,0.714286,0.333333
4605,rrf_rerank,0.366502,0.142857,0.285714,0.714286,1.000000
4615,bm25,0.130324,0.166667,0.166667,0.833333,0.250000
4615,dense,0.740285,0.500000,0.666667,0.833333,1.000000
4615,rrf,0.678755,0.500000,0.666667,0.833333,1.000000
4615,rrf_rerank,0.637460,0.500000,0.666667,0.833333,1.000000
4640,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4640,dense,0.000000,0.000000,0.000000,0.333333,0.000000
4640,rrf,0.000000,0.000000,0.000000,0.333333,0.000000
4640,rrf_rerank,0.135652,0.000000,0.333333,0.333333,0.100000
4641,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4641,dense,0.629552,0.400000,0.600000,0.600000,1.000000
4641,rrf,0.000000,0.000000,0.000000,0.600000,0.000000
4641,rrf_rerank,0.169580,0.200000,0.200000,0.600000,0.333333
4678,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4678,dense,0.000000,0.000000,0.000000,1.000000,0.000000
4678,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4678,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4681,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
4681,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4681,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
4681,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
4700,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
4700,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4700,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
4700,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
4714,bm25,0.564644,0.500000,0.750000,0.750000,0.500000
4714,dense,0.636682,0.500000,0.500000,0.750000,1.000000
4714,rrf,0.831872,0.750000,0.750000,0.750000,1.000000
4714,rrf_rerank,0.636682,0.500000,0.500000,0.750000,1.000000
475,bm25,0.356207,0.000000,1.000000,1.000000,0.166667
475,dense,1.000000,1.000000,1.000000,1.000000,1.000000
475,rrf,0.630930,1.000000,1.000000,1.000000,0.500000
475,rrf_rerank,0.630930,1.000000,1.000000,1.000000,0.500000
4756,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4756,dense,0.000000,0.000000,0.000000,1.000000,0.000000
4756,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
4756,rrf_rerank,0.000000,0.000000,0.000000,1.000000,0.000000
4767,bm25,0.000000,0.000000,0.000000,0.200000,0.000000
4767,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4767,rrf,0.000000,0.000000,0.000000,0.200000,0.000000
4767,rrf_rerank,0.000000,0.000000,0.000000,0.200000,0.000000
4775,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
4775,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4775,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4775,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4777,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4777,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4777,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4777,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4785,bm25,0.630930,1.000000,1.000000,1.000000,0.500000
4785,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4785,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
4785,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
4804,bm25,0.000000,0.000000,0.000000,0.500000,0.000000
4804,dense,0.500000,0.500000,1.000000,1.000000,0.333333
4804,rrf,0.386853,0.500000,0.500000,1.000000,0.500000
4804,rrf_rerank,0.580279,0.500000,1.000000,1.000000,0.500000
4813,bm25,0.430677,1.000000,1.000000,1.000000,0.250000
4813,dense,0.630930,1.000000,1.000000,1.000000,0.500000
4813,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
4813,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
4823,bm25,0.469279,0.333333,0.333333,0.333333,1.000000
4823,dense,0.469279,0.333333,0.333333,0.666667,1.000000
4823,rrf,0.469279,0.333333,0.333333,0.666667,1.000000
4823,rrf_rerank,0.469279,0.333333,0.333333,0.666667,1.000000
4827,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
4827,dense,0.630930,1.000000,1.000000,1.000000,0.500000
4827,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
4827,rrf_rerank,0.500000,1.000000,1.000000,1.000000,0.333333
4837,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4837,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4837,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4837,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4844,bm25,0.797723,0.500000,1.000000,1.000000,1.000000
4844,dense,0.613147,0.500000,0.500000,1.000000,1.000000
4844,rrf,0.831555,0.500000,1.000000,1.000000,1.000000
4844,rrf_rerank,0.817530,0.500000,1.000000,1.000000,1.000000
4845,bm25,0.148041,0.000000,0.333333,1.000000,0.125000
4845,dense,0.765361,0.666667,0.666667,1.000000,1.000000
4845,rrf,0.967468,1.000000,1.000000,1.000000,1.000000
4845,rrf_rerank,0.469279,0.333333,0.333333,1.000000,1.000000
4846,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4846,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4846,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4846,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4863,bm25,0.296082,0.333333,0.333333,1.000000,0.500000
4863,dense,0.636439,0.333333,0.666667,1.000000,1.000000
4863,rrf,0.703918,0.666667,0.666667,1.000000,1.000000
4863,rrf_rerank,0.765361,0.666667,0.666667,1.000000,1.000000
4865,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4865,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4865,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4865,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4920,bm25,0.792087,0.666667,1.000000,1.000000,1.000000
4920,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4920,rrf,0.967468,1.000000,1.000000,1.000000,1.000000
4920,rrf_rerank,0.967468,1.000000,1.000000,1.000000,1.000000
4942,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4942,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4942,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4942,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4946,bm25,1.000000,1.000000,1.000000,1.000000,1.000000
4946,dense,1.000000,1.000000,1.000000,1.000000,1.000000
4946,rrf,1.000000,1.000000,1.000000,1.000000,1.000000
4946,rrf_rerank,1.000000,1.000000,1.000000,1.000000,1.000000
4955,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
4955,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4955,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
4955,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
4962,bm25,0.264068,0.500000,0.500000,0.500000,0.250000
4962,dense,0.000000,0.000000,0.000000,0.000000,0.000000
4962,rrf,0.000000,0.000000,0.000000,0.500000,0.000000
4962,rrf_rerank,0.613147,0.500000,0.500000,0.500000,1.000000
4968,bm25,0.356207,0.000000,1.000000,1.000000,0.166667
4968,dense,0.000000,0.000000,0.000000,1.000000,0.000000
4968,rrf,0.630930,1.000000,1.000000,1.000000,0.500000
4968,rrf_rerank,0.301030,0.000000,1.000000,1.000000,0.111111
4981,bm25,0.765361,0.666667,0.666667,0.666667,1.000000
4981,dense,0.765361,0.666667,0.666667,0.666667,1.000000
4981,rrf,0.765361,0.666667,0.666667,0.666667,1.000000
4981,rrf_rerank,0.765361,0.666667,0.666667,0.666667,1.000000
4999,bm25,0.246302,0.250000,0.250000,0.750000,0.500000
4999,dense,0.697564,0.500000,0.750000,1.000000,1.000000
4999,rrf,0.390380,0.250000,0.250000,0.750000,1.000000
4999,rrf_rerank,0.390380,0.250000,0.250000,0.750000,1.000000
5021,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5021,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5021,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5021,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
503,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
503,dense,0.000000,0.000000,0.000000,0.000000,0.000000
503,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
503,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5030,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5030,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5030,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5030,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
504,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
504,dense,0.000000,0.000000,0.000000,0.000000,0.000000
504,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
504,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5045,bm25,0.000000,0.000000,0.000000,1.000000,0.000000
5045,dense,0.315465,0.000000,1.000000,1.000000,0.125000
5045,rrf,0.000000,0.000000,0.000000,1.000000,0.000000
5045,rrf_rerank,0.333333,0.000000,1.000000,1.000000,0.142857
5054,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5054,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5054,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5054,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5061,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5061,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5061,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
5061,rrf_rerank,0.000000,0.000000,0.000000,0.000000,0.000000
5064,bm25,0.386853,0.500000,0.500000,1.000000,0.500000
5064,dense,0.877215,1.000000,1.000000,1.000000,1.000000
5064,rrf,0.919721,1.000000,1.000000,1.000000,1.000000
5064,rrf_rerank,0.919721,1.000000,1.000000,1.000000,1.000000
5067,bm25,0.315465,0.000000,1.000000,1.000000,0.125000
5067,dense,0.000000,0.000000,0.000000,1.000000,0.000000
5067,rrf,0.386853,1.000000,1.000000,1.000000,0.200000
5067,rrf_rerank,0.356207,0.000000,1.000000,1.000000,0.166667
5080,bm25,0.000000,0.000000,0.000000,0.000000,0.000000
5080,dense,0.000000,0.000000,0.000000,0.000000,0.000000
5080,rrf,0.000000,0.000000,0.000000,0.000000,0.000000
